url,title,content,tags
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"If the person you care for is admitted to the hospital, you probably will be seeing “hospitalists” (physicians on duty in the hospital), not your regular doctor. They won’t know the person you’re caring for or be familiar with their medical history, other than what’s immediately available in the chart.
It may fall to you as the caregiver to fill them in on medical history, allergic reactions, chronic conditions, symptoms, and other essential information. You may also need to provide similar information for nurses, physical therapists, dieticians and others.
If you are caring for someone with a memory disorder, be sure that hospital staff knows that, and that they do not rely on your friend or family member to communicate important medical details or medication history. Be aware also that people with Alzheimer’s or another cognitive disorder are likely to be even more confused and disoriented than usual when they’re in the hospital.
Even when there is shared electronic information within the hospital, you may need to repeat your answers.
Be aware you may be asked if there is a POLST (Physicians Orders for Life Sustaining Treatment) or other documents in effect regarding life-sustaining measures, and whether end-of-life decisions have been made.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"If you’re not able to be at the hospital when the doctors make their rounds, ask a nurse to request that the attending doctor call you to update you on your friend or family member’s condition.
When you speak with a doctor or nurse, write down their name and ask how to reach them if needed.
Be sure everyone has your home and/or cell phone numbers.
If your friend or family member’s primary physician accepts email, you may want to reach out to inform them that the person you care for is in the hospital, and why. Otherwise, there may be a delay in their receiving that information.
Designate only one person to be the liaison in communicating with the doctor and the rest of the family. Several websites will let you set up a group to receive status updates on the person you care for. Two examples include https://lotsahelpinghands.com and CaringBridge.org.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"The process of being discharged from a hospital or care facility can often be rushed or chaotic. For detailed advice on managing that transition in care, check out the Family Caregiver Alliance’s guide – Hospital Discharge Planning: A Guide for Families and Caregivers (https://www.caregiver.org/resource/hospital-discharge-planning-guide-families-and-caregivers/)
Ask for an estimate of how long the person you care for will be in the hospital and begin discussing discharge planning as soon as possible during the hospital stay.
Make sure you understand all instructions when it’s time to leave the hospital. Ask to receive all instructions and guidance provided in writing. If the hospital has video resources for specific tasks (wound care, for example), ask them to include links to those in the discharge instructions",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Your first step is to talk with the physician and discharge planner and express your reservations. It is a good idea to put it in writing – even email or text.
If that isn’t enough, you will need to contact Medicare, Medicaid, or your insurance company.
Formal appeals are handled through designated Beneficiary and Family Centered Care Quality Improvement Organization (BFCC-QIO). To get the phone number for your BFCC-QIO, visit Medicare.gov/contacts, or call 1-800-MEDICARE.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Your first step is to talk with the physician and discharge planner and express your reservations. It is a good idea to put it in writing – even email or text.
If that isn’t enough, you will need to contact Medicare, Medicaid, or your insurance company.
Formal appeals are handled through designated Beneficiary and Family Centered Care Quality Improvement Organization (BFCC-QIO). To get the phone number for your BFCC-QIO, visit Medicare.gov/contacts, or call 1-800-MEDICARE.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Get it in writing. Be sure to have written, legible discharge documents in your primary language. The discharge planner should review them with you.
Who will be providing care? If your friend or family member is coming home, who will be there to help? If you have physical limitations, a job, childcare obligations, or other factors that will impact your ability to give care, communicate this to the discharge staff. Home health nurses, physical therapists, occupational therapists, or in-home aides may be needed. Ask how these will be paid for.
What potential problems should you watch for as the person you care for recovers?
Are there devices, equipment, or techniques you need to be trained in? Will your friend or family member need blood pressure testing, a feeding tube, a catheter, wound care, a ventilator, injections, or will they need help moving from bed to chair? Request thorough training so you can provide the best care at home.
Are you clear on how to administer medications the person you care for will need? Are you familiar with all new meds? (Medication errors are a primary reason for hospital readmissions.) Do you have information on potential side effects?
Are there special dietary needs to be accommodated?
Do you have a phone number for contacting health care staff if you have questions after discharge from the hospital? Is there someone available to take questions 24/7?
Has a follow-up appointment been made with your friend or family member’s primary physician?",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Selection process. How will the facility be chosen?
This is another opportunity to act as an advocate for the person you care for to ensure they get the best facility that is covered by their insurance.
Reach out to the member or patient services department of your family member or friend’s health insurance and request a list of eligible facilities.
Does it provide high quality care?
Familiarize yourself with the process and learn what to consider when researching. AARP has lots of information on this, including this article on finding a nursing home (https://www.aarp.org/caregiving/basics/info-2019/finding-a-nursing-home.html ).
Ask people – health care professionals, friends, family, neighbors – to share insights about the facilities on your list.
You can also check quality ratings and other key features using Medicare’s interactive Nursing Home Compare tool on Medicare’s website ( https://www.medicare.gov/care-compare/?providerType=NursingHome&redirect=true).
If there’s time, it’s always a good idea to visit a facility you’re considering and check it out in person. AARP has a helpful checklist for what to look for and ask about during a site visit (https://assets.aarp.org/external_sites/caregiving/checklists/checklist_nursingHomes.html ). In general, they have a few overarching tips:
Look at the residents’ grooming. Teeth, hair, fingernails, and clothing.
Check out the environment. Is it calm? Chaotic and noisy?
Observe the facility’s staff. Do they know the names of the residents? How do they interact with them?
Transport. Will family members and caregivers have transportation to the facility?
Translation services. Will you need an interpreter?
Communicating with the facility. How and when will information about the patient be shared with facility staff?
Care team/cross-provider communication. What communication will there be between the hospital (or emergency room), the facility, and the primary doctor?
Estimated length of stay. How long is it likely the person you care for will be a patient at the facility? (Medicare will generally cover 20 days of care after discharge directly from the hospital.)
Primary doctor at the facility. What is the name of the physician who will oversee your friend or family member’s care in the facility?
Care manager. Who is your point person at the facility – the person you can talk to if you have questions? Request their contact information.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"This is another opportunity to act as an advocate for the person you care for to ensure they get the best facility that is covered by their insurance.
Reach out to the member or patient services department of your family member or friend’s health insurance and request a list of eligible facilities.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Familiarize yourself with the process and learn what to consider when researching. AARP has lots of information on this, including this article on finding a nursing home (https://www.aarp.org/caregiving/basics/info-2019/finding-a-nursing-home.html ).
Ask people – health care professionals, friends, family, neighbors – to share insights about the facilities on your list.
You can also check quality ratings and other key features using Medicare’s interactive Nursing Home Compare tool on Medicare’s website ( https://www.medicare.gov/care-compare/?providerType=NursingHome&redirect=true).
If there’s time, it’s always a good idea to visit a facility you’re considering and check it out in person. AARP has a helpful checklist for what to look for and ask about during a site visit (https://assets.aarp.org/external_sites/caregiving/checklists/checklist_nursingHomes.html ). In general, they have a few overarching tips:
Look at the residents’ grooming. Teeth, hair, fingernails, and clothing.
Check out the environment. Is it calm? Chaotic and noisy?
Observe the facility’s staff. Do they know the names of the residents? How do they interact with them?",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Look at the residents’ grooming. Teeth, hair, fingernails, and clothing.
Check out the environment. Is it calm? Chaotic and noisy?
Observe the facility’s staff. Do they know the names of the residents? How do they interact with them?",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"You may have heard about HIPAA restrictions. HIPAA rules impact the sharing of information about patients in medical care. Although when the act was first initiated there was some confusion about how much information families and caregivers could receive about a patient’s medical situation, it is now clear that information must be shared.
The US Department of Health and Human Services says: If the patient is present and has the capacity to make health care decisions, a health care provider may discuss the patient’s health information with a family member, friend, or other person if the patient agrees or, when given the opportunity, does not object.
A health care provider also may share information with these persons if, using professional judgment, he or she decides that the patient does not object.
In either case, the health care provider may share or discuss only the information that the person involved needs to know about the patient’s care or payment for care. Particularly when you are named in an Advance Directive, there should be no problem with you being able to receive information about, and speak for, your friend or family member. Check to be sure that a current copy of the Advance Directive is in the patient file.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Advance Health Care Directives (ADHC) clarify who will speak for patients if they cannot speak for themselves.
They may also be referred to as living wills, health care proxies or Durable Powers of Attorney for Health Care.
These documents can only be completed when a person is competent to do so (i.e., does not have dementia).
They include instructions on the type of care individuals desire if they are very ill or dying.
Many doctors’ offices and hospitals have forms available.
For more in-depth information, check out this resource on Advanced Health Care Directives and POLST available on the FCA’s website (https://www.caregiver.org/resource/advance-health-care-directives-and-polst/?via=caregiver-resources,caring-for-another,advanced-illness-and-end-of-life).",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"More than 200 different languages are spoken in the US, with approximately 25 million people speaking English at a level below “very well.” And even if your first language is English, it can be difficult to understand complex medical information.
For those who primarily speak a different language, and your doctor does not speak your language, comprehension is difficult if not impossible – and resulting misinformation can be life-threatening.
Fortunately, based on the Civil Rights Act of 1964, patients have the right to the services of an interpreter—including sign language interpreters—in health care settings.
Although there are now national certification programs to ensure that interpreters are competent to translate medical/health care language, there is still wide variation from state to state in the availability of such interpreters.
Some families simply use a relative to provide translation, but unless they are familiar with medical terminology, that may not be the best choice when complicated information is delivered or treatment decisions must be made.
Be sure to request a professional interpreter if you will need one. Hospitals and clinicians are legally required to provide that service to you, so if a professional interpreter is unavailable, the health care organization should make arrangements for translation services via video or telephone.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"The CARE Act is in place to ensure hospitals aren’t discharging patients without preparing family caregivers. With the CARE Act, hospitals must do three things:
Record the name of the family caregiver on the medical record of the person you care for.
Inform the caregivers when their friend or family member is to be discharged.
Provide the family caregiver with education and instruction of the medical tasks they will need to perform for the patient at home.
The CARE Act has been signed into law in most U.S. States as well as the District of Columbia, Puerto Rico, and the U.S. Virgin Islands. AARP (American Association of Retired Persons) championed this act and continues working toward making it a law in every state. This short video produced by AARP is a great overview ( https://tinyurl.com/yyt8ajml )
For more information on the CARE Act, AARP’s caregiving advocacy, and the organization’s tools and resources for caregivers, visit AARP’s website (https://www.aarp.org/caregiving/local/info-2017/care-act-aarp-wallet-card.html).",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Many caregivers find it useful to keep a medical notebook (either electronic or paper) for the person they provide care for. In these notebooks, caregivers capture dates, activities, symptoms, treatments, doctors seen, emergency room visits, future appointments, medications—whatever will help track your friend or family member’s condition. Also included is information found on the web, and questions for the next medical appointment or conversation with a clinician or health care representative.
Not all medical information on the Internet is equal. Some sites are selling products; some authors do not have legitimate credentials; some sites or groups focus only on bad outcomes or complications or rely on anecdotal evidence of “cures.”
Get your information from major government sites – website URLs with .gov(for example, National Institutes of Health, National Institute on Aging, MedLine); nonprofit disease-specific organizations (.org); well-known medical schools (.edu) and health care centers (for example, Mayo Clinic, Johns Hopkins, Kaiser Permanente); or other recognized sources of quality health information.
Regarding medication, it’s important you have a complete explanation of why, how, how much, and when medications should be taken – and report to the doctor any side effects or reactions. Medication errors are a common cause of readmissions to hospitals, and sometimes the errors are caused by miscommunication.
Pharmacists are good sources of information on drug interactions and side effects. Day-by-day pill organizers and dispensers can be a big help to frazzled caregivers with a lot on their minds.
If the person you care for has dementia, keep all medications locked away in a safe place.
If you are dissatisfied with care, be direct in stating your needs – whether it’s phone calls not returned, a rude assistant at the front desk, your concerns not being addressed, or unclear instructions for treatment. While health care practitioners are always pressed for time, if your friend or family member is not getting the care they need, you have a right to speak up.
If you are concerned about care in a rehabilitation or nursing home facility, contact the ombudsperson (go to theconsumervoice.org, click Get Help).
You share a common goal with the majority of health care professionals and facility staff, to receive excellent treatment and care. The better the communication, the greater chance you will receive quality care and to find the answers you are seeking.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"Family Caregiver Alliance
National Center on Caregiving 
(415) 434-3388 | (800) 445-8106
Website: www.caregiver.org
Email: info@caregiver.org
FCA CareNav: www.fca.cacrc.org
Caregiver Services by State: https://www.caregiver.org/connecting-caregivers/services-by-state/ Family Caregiver Alliance (FCA) seeks to improve the quality of life for caregivers through education, services, research, and advocacy. Through its National Center on Caregiving, FCA offers information on current social, public policy, and caregiving issues and provides assistance in the development of public and private programs for caregivers. For residents of the greater San Francisco Bay Area, FCA provides direct family support services for caregivers of those with Alzheimer’s disease, stroke, ALS, head injury, Parkinson’s, and other debilitating brain disorders that strike adults.",[]
https://www.caregiver.org/resource/pathways-effective-communication-healthcare-providers-and-caregivers/,Pathways to Effective Communication for Health Care Providers and Caregivers,"National Eldercare Locator
https://www.eldercare.acl.gov
Caregiver Action Network
https://www.caregiveraction.org/
American Association of Retired Persons (AARP)
https://www.aarp.org
This information was updated and edited for readability by Trish Doherty, and it was reviewed by Family Caregiver Alliance. Sources for this information include The Official U.S. Site for Medicare (https://www.medicare.gov), the U.S. Department of Health and Human Services Health Information Privacy Site (https://hhs.gov/hipaa), the American Association of Retired Persons (AARP) (https://www.aarp.org), the Institute on Aging (https://bit.ly/ioagingcaregiving) and Kaiser Health News (https://www.khn.org), ©2021 Family Caregiver Alliance. All rights reserved.",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"Many families reach a point when they recognize that an ill or older relative needs help. There are usually warning signs: difficulty with daily activities; memory problems; trouble with banking and finances; multiple falls; problems with driving; forgetting medications. Sometimes an elderly or ill loved one needs more than occasional assistance — they need full-time care.
But who will provide that care? The answer is usually close to home: an adult child. One sibling might become the caregiver by default, or one is selected because he or she lives closer or has fewer family responsibilities of his/her own.
The person providing care for a loved one may make a significant sacrifice: giving up a job and employment benefits. A formal agreement among family members can provide a way to compensate a person providing care if he or she is no longer able to hold other employment. Even though most family members want to help and feel a sense of duty to care for a loved one, it is a job with heavy time commitments and responsibilities. One way of protecting the caregiver as well as the person receiving care is by putting the care relationship in writing.
This is a binding agreement, also called a long-term care personal support services agreement, elder care contract, or family care or caregiver contract. Most often, it is called a personal care agreement. This agreement can offer family caregivers security that they will not suffer undue financial consequences. At the same time, the agreement can also offer your loved one peace of mind that she or he has a caring advocate to manage care needs.",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"The agreement is a contract typically between a family member who agrees to provide caregiver services for a disabled or aging relative and the person receiving care. The personal care agreement is most commonly between an adult child or and his/her parent, but other relatives may be involved, such as an adult grandchild caring for a grandparent.
Drawing up an agreement clarifies for a family what tasks are expected in return for a stated compensation. It can help avoid family conflicts about who will provide care and how much money will change hands. For this reason, the agreement should be discussed with other family members to resolve any concerns before an agreement is drafted.
When contracting with a family member, it is wise to treat the agreement as a legal document. If your relative is receiving state supported in-home care, the agreement will show the state where the money is going and for what kind of services. In addition, a caregiver agreement can offset potential confusion among family members concerned about bequests to heirs, and avoid misunderstandings later over the reduction of the amount of money that may be inherited.",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"A personal care agreement has three basic requirements for a person to pay a family member for care:
The agreement must be in writing.
The payment must be for care provided in the future (not for services already performed).
Compensation for care must be reasonable. This means it should not be more than what would be paid to a third party for the same care in your state or geographic area. Tasks performed should match “reasonable” or “customary” fees typically charged for those services.
A properly drafted personal care agreement will contain:
Date the care begins
Detailed description of services to be provided, for example, transportation and errands: driving to medical, dental, adult day care, and other appointments, food preparation
How often services will be provided (Allow for flexibility in care needs by using language such as, “no less than 20 hours a week” or “up to 80 hours a month.”)
How much and when the caregiver will be compensated (weekly or biweekly)
How long the agreement is to be in effect (The agreement should set time, such as a year or two years, or even over a personʼs lifetime.)
A statement that the terms of the agreement can be modified only by mutual agreement of the parties in writing
The location where services are to be provided (home of elder/adult with disabilities, caregiverʼs own home, other location. Allow for the location of the care to change in response to increasing care receiver needs.)
Signatures by the parties, date of the agreement
 ",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"The caregiver’s tasks should be clearly stated in the agreement but might include the term “or similar to be mutually agreed upon by the parties” for flexibility. If the agreement is too rigid, it will have to be rewritten if circumstances change.
Consider creating an “escape clause” in the event that one of the parties wants to terminate the contract. Use a term such as “this agreement remains in effect until terminated in writing by either party.” Consider a provision that “springs” into action if the caregiver becomes ill or wants a vacation. Is there a designated backup person who can step in temporarily?
Is there a provision for room and board costs if the care recipient lives with the caregiver (a proportional share of utilities, mortgage, insurance, taxes)? Consider what happens if the care recipient moves into a care facility. Will health insurance or a long-term care insurance policy be purchased to cover the family caregiver? If so, include that in the personal care agreement and be specific without being inflexible. Consider adding an allowance for easy-to-overlook out-of-pocket expenses.
To determine the level of care required, consult with a local homecare agency, physician, geriatric care manager, hospital discharge planner, or social worker. There may be a fee involved to conduct a care assessment in the home. This will also help in anticipating any future care needs. If the care receiver has dementia, for example, a decline could require different care options.
Examples of care are: personal care, grocery shopping, preparing meals, housekeeping, laundry, coordinating household and medical bills, making phone calls, financial management, transportation (consider mileage), monitoring and managing medications, tracking changes in health, and liaison with healthcare practitioners.
When preparing an agreement, ask yourself what each care task means. Define, for example, what “personal care” is: does it include bathing, dressing, dental hygiene? If you specifically define the care tasks and the time required, the result will be a more realistic caregiving assessment.
Caregivers should maintain a detailed daily log and have a concise job description. Documentation will support the intent of your contractual relationship if for any reason it comes into question.
You are creating a contractual relationship between employer (care recipient) and employee (caregiver), a relationship that requires withholding and paying taxes. Other considerations are whether to provide employee benefits such as health insurance or workersʼ compensation. In the area of taxes and Social Security, you may want to seek the advice of an attorney to confirm what applies in your situation. Consider a vacation pay provision to offset caregiver stress or a raise after one year for a job well done.",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"A stressful conversation for any family is what happens to the money when a parent becomes ill, and who will serve as the primary caregiver. One method for discussing difficult topics is holding a family meeting. The caregiving team meets in a comfortable place, seated around a table with room to spread out documents under discussion. (Using technology such as Skype may help to include family members who live far away.) A well-organized meeting can provide the family members with shared support and a better understanding of the decisions to be made.
When planning the family meeting, itʼs important to include all necessary members. One question to consider is whether the person receiving care will attend. If your loved one has a cognitive condition (Alzheimerʼs disease or another dementia, for instance), consider whether or not he or she has the capacity to understand the discussion and whether itʼs likely to be upsetting. Are there “hot-button” issues not to be discussed in their presence? How critical is it for them to participate in decisions made on their behalf? Attending all or part of the meeting may allow the care receiver to build trust in the caregiving team. This can help later with their cooperation when tougher decisions must be made.
Before the meeting, itʼs best to set times and dates convenient (as much as possible) for everyoneʼs schedule, then create your meeting agenda.
Hereʼs a suggested list of topics to keep the discussion on track:
Definition of the caregiverʼs role, with tasks clearly delineated
The duration of the agreement
Compensation for caregiving, including how it will be paid (weekly, monthly, lump sum?)
Financial changes to the family estate (present and future impact)
Who holds Power of Attorney?
Who will serve as a backup should the caregiver become sick or need respite?
Are there Medicaid “spend down” or “look back” period considerations?
Is there a Health Care Directive?
Is a physician on the team?
How does the care receiver perceive his/her quality of life and independence? (What are their wishes?)
What is the plan if it becomes time for placement in a residential facility?
If possible, record your meeting or have someone take notes. You might distribute meeting notes to other family members for future reference. Consider building a “personal care agreement” binder that contains necessary documentation. One person should facilitate the meeting to keep the discussion moving or to set boundaries if the discussion gets out of hand. Some families choose to use an outside facilitator, a social worker, clergy member, geriatric care manager, or another person without a vested interest in the meetingʼs outcomes. More than one meeting may be necessary.
Below are a few examples of what documents that may be helpful:
Documentation showing the median hourly compensation for a caregiver in your area (Call local home care agencies to get a sense of costs.)
Medical records relevant to caregiver tasks
The completed care assessment documenting level of care
Additional legal documents such as Health Care Directive, Power of Attorney
Financial documents and will and trust agreements
Should the meetings not reach desired goals, family mediation is a growing trend in the U.S., helping families deal with major life transitions. For more information, see the National Care Planning Council noted in the Resources section at the end of this fact sheet.",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"You don’t necessarily need to hire an attorney, but it may be advisable when entering into a contractual relationship. It depends on your set of circumstances and how complex an agreement your family requires. If you are considering a pre-paid, lump-sum caregiver contract, you may want to consult with a lawyer. A lump-sum contract is complex, and it’s more difficult to show compensation in terms of “fair market” value for care services. A monthly or bi-weekly salary for care services is easier to track, especially for Medicaid purposes. If you are not comfortable with these transactions, consult an attorney to avoid conflict later.
Another legal consideration is if the care receiver lacks capacity to sign the agreement. The person holding the Power of Attorney or the guardian or conservator may sign. If the family caregiver also holds the care receiver’s Power of Attorney or legal guardianship, consider consulting with an attorney. If you feel there is no need for an attorney, see examples of agreements in the Resources section.",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"Medicaid (Medi-Cal in California) is a state and federal program that may pay for long-term care costs for people with limited income and assets. To qualify for Medicaid, a personʼs spending and assets are subject to a “look-back” period of up to five years. This is sometimes called the asset “spend down.” If the care receiver needs to enter a facility or apply for other services that Medicaid might pay for, the personal care agreement can show that care payments were a legitimate expense and not an attempt to hide assets by giving cash to family members. The care receiver is paying for the “value” in personal care services.
Check your state for Medicaid rules since regulations do vary from state to state. These regulations are complicated, and you may want to consult an elder law attorney for help in qualifying for Medicaid or Medi-Cal.",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"Family Caregiver Alliance
National Center on Caregiving
(415) 434-3388 | (800) 445-8106
Website: www.caregiver.org
E-mail: info@caregiver.org
FCA CareNav: https://fca.cacrc.org/login
Services by State: https://www.caregiver.org/connecting-caregivers/services-by-state/
Family Caregiver Alliance (FCA) seeks to improve the quality of life for caregivers through education, services, research, and advocacy. Through its National Center on Caregiving, FCA offers information on current social, public policy, and caregiving issues, and provides assistance in the development of public and private programs for caregivers. For residents of the greater San Francisco Bay Area, FCA provides direct support services for caregivers of those with Alzheimer’s disease, stroke, traumatic brain injury, Parkinson’s, and other debilitating health conditions that strike adults.",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"General information regarding personal care
Medicaid
www.medicaid.gov
National Care Planning Council
www.longtermcarelink.net
National Academy of Elder Law Attorneys (NAELA)
For a low cost 30-minute consultation, contact your local city or county Bar Association.
www.naela.org
Paperwork and related information
101 Law Forms for Personal Use (10th ed., 2016)
Elder Care Agreement
www.nolo.com
Long Term Care Personal Support Services Agreement
Department of Health and Human Services, Office for Family Independence (2011)
www.maine.gov/dhhs/ofi/documents/LTC-Personal-Support-Agreement.pdf",[]
https://www.caregiver.org/resource/personal-care-agreements/,Personal Care Agreements,"This fact sheet was prepared by Family Caregiver Alliance and reviewed by attorney Brent Kato and attorney Bruce Feder of Kato, Feder & Suzuki, LLP. © 2012, 2017 Family Caregiver Alliance. All rights reserved.",[]
https://www.caregiver.org/resource/practical-skills-training-family-caregivers/,Practical Skills Training for Family Caregivers,"An overview of the day-to-day, hands-on strategies and skills caregivers need to maintain a frail older or chronically ill individual at home.
Download this publication (201k)
(This publication is available as a downloadable PDF document. To view and print this file you will need Adobe Acrobat Reader. It is available as a free download by clicking here.)",[]
https://www.caregiver.org/resource/preparing-change-new-options-prescription-drug-coverage/,Preparing for Change: New Options for Prescription Drug Coverage,"Purchasing prescription drugs has long been a complicated and expensive process for many American consumers, and it’s about to get a whole lot more complicated.
The Medicare program is rolling out its prescription drug benefit, Medicare Part D, on January 1, 2006.  The intention is to provide prescription drug benefits for more than 42 million elderly and disabled people.  and ease the high cost of prescription medications for many of us.
As the federal government enacts this massive program and health insurers begin signing up customers across the country, caregivers covered by Medicare will need to make decisions about their own prescription coverage as well as that of their loved ones.
We encourage you to take your time, do the necessary research, and make careful, well-informed decisions. You can sign up for the new Medicare drug benefit starting November 15, 2005, but the final deadline for enrollment without penalty is not until May 2006.
In addition to the Medicare program, voters in California will choose between two competing measures, Propositions 78 and 79 on the November ballot, which also seek to create prescription drug discount programs.
The information below is intended to help you better understand the changes on the horizon and offer resources for finding help.",[]
https://www.caregiver.org/resource/preparing-change-new-options-prescription-drug-coverage/,Preparing for Change: New Options for Prescription Drug Coverage-Advice for Caregivers,"Use the next several months to learn about your options and seek help from organizations and government agencies that can answer your questions about the new prescription drug benefits.
To help in your decision-making, save information sent from the government on the Medicare Part D changes, especially the Medicare & You handbook. Watch for information from former insurance companies, employers or other sources of current drug coverage. Do not divulge your Social Security numbers and finance information to marketers who are selling drug coverage plans over the phone.
The Centers for Medicare and Medicaid Services recommend that caregivers:
Look over any current health insurance coverage that your family member has. Are prescription drugs covered? What are the out-of-pocket drug costs?
Make a list of the name, dosage, frequency and cost of the prescriptions your loved one uses. Since different plans will cover different drugs, this will help determine which plan best meets your family member or friend’s prescription needs.
If you are the legal representative for the person you care for (such as through a Power of Attorney), you can enroll him or her in a Medicare prescription drug plan. You can also fill out the application to get extra help on his or her behalf.",[]
https://www.caregiver.org/resource/preparing-change-new-options-prescription-drug-coverage/,Preparing for Change: New Options for Prescription Drug Coverage-The Basics of Medicare Part D,"Medicare Part D was established by the Medicare Prescription Drug, Improvement, and Modernization Act of 2003 (MMA) and is designed to lower the cost of prescription drugs for many senior and disabled Medicare beneficiaries. It will replace the Medicare discount drug card and transitional assistance program started last year.
The new drug benefit presents a wide—and potentially confusing—array of new options to Medicare beneficiaries. Beginning in January, beneficiaries will be covered for prescription drugs by private insurance plans that contract with Medicare to provide the new benefit. Under Part D, Medicare beneficiaries may enroll in Medicare Advantage, Medicare’s managed care program for all Medicare benefits including drug coverage, or enroll in a separate prescription drug coverage plan and get other benefits from Medicare or Medigap policies. Coverage from Medicaid (Medi-Cal in California), or retirement programs also may change. It is important to understand that premiums, deductibles, co-payments and medications covered vary from plan to plan.",[]
https://www.caregiver.org/resource/preparing-change-new-options-prescription-drug-coverage/,Preparing for Change: New Options for Prescription Drug Coverage-The “Standard” Medicare Drug Benefit,"Health care plans participating in Medicare Part D are required to offer enrollees the “standard” benefit, which in 2006 includes:
A monthly premium, estimated to average $32 per month nationally (amount will vary across plans and regions);
A $250 deductible;
Cost-sharing: after the deductible, Medicare drug plans will pay 75 percent of  drug costs and enrollees will pay the remaining 25 percent until the total drug costs reach $2,250;
Gap in coverage: enrollees will be responsible for all drug costs between $2,251 and $5,100 (referred to as the coverage “doughnut hole”); and
More cost-sharing: once total drug costs reach $5,100, Medicare drug plans will pay 95 percent and enrollees will pay up to five percent of remaining drug costs.
Medicare drug plans will have some flexibility in deciding which drugs to cover and will create a list of covered drugs (known as a formulary), which will be subject to federal approval. (Formulary information for Medicare drug plans is available online at www.medicare.gov. Those who don’t use online services can call (800) MEDICARE. Enrollees will have to pay out-of-pocket for any drug that the plan does not cover, and that payment will not count toward the cost-sharing coverage limits. Medicare drug plans may also offer more comprehensive coverage with higher premiums.
Enrollment in Medicare drug plans is voluntary for most beneficiaries. Dual eligibles—people who are enrolled in both Medicare and Medicaid—will be automatically enrolled if they do not join a plan on their own by January 1, 2006.
Others will need to enroll during open enrollment, which will be from November 15, 2005 to May 15, 2006. If you or a loved one become eligible for Medicare after the initial enrollment period, there will be a seven-month period to enroll, including the three months before and three months after the month you become eligible.
To encourage seniors to enroll in Medicare Part D immediately, a late enrollment penalty will be applied for those who enroll after the initial open enrollment period. The penalty will be applied to individuals who do not enroll when they are first eligible and who do not have other prescription drug coverage. (Other coverage must be at least as good as Medicare’s coverage—it must be creditable coverage.) The penalty will be paid in the form of higher monthly premiums, and the penalty amount increases every month until enrollment is complete.
Your current coverage will  determine your enrollment options in the new Medicare Prescription Drug Benefit. See Table below, Summary of Options Under Medicare Part D. .",[]
